Orthogroup	LORF_EL90.pep	SPU_peptide
OG0009442	TRINITY_DN1367_c1_g1_i4.p1	SPU_015385
OG0009443	TRINITY_DN1367_c0_g1_i7.p1	SPU_023539
OG0009444	TRINITY_DN1333_c2_g1_i3.p1	SPU_025618
OG0009445	TRINITY_DN1333_c2_g1_i1.p1	SPU_020022
OG0009446	TRINITY_DN1333_c0_g1_i1.p1	SPU_001358
OG0009447	TRINITY_DN1358_c4_g1_i2.p1	SPU_016067
OG0009448	TRINITY_DN1358_c1_g1_i5.p1	SPU_011334
OG0009449	TRINITY_DN1358_c2_g1_i7.p1	SPU_006752
OG0009450	TRINITY_DN1358_c2_g1_i7.p2	SPU_003107
OG0009451	TRINITY_DN1360_c1_g1_i4.p1	SPU_017307
OG0009452	TRINITY_DN1343_c0_g2_i1.p1	SPU_026535
OG0009453	TRINITY_DN1343_c3_g1_i2.p1	SPU_005191
OG0009454	TRINITY_DN1301_c0_g2_i3.p1	SPU_022469
OG0009455	TRINITY_DN1320_c1_g1_i8.p1	SPU_000371
OG0009456	TRINITY_DN1320_c2_g1_i1.p1	SPU_027616
OG0009457	TRINITY_DN1337_c0_g1_i7.p1	SPU_004077
OG0009458	TRINITY_DN1349_c0_g2_i1.p1	SPU_017032
OG0009459	TRINITY_DN1375_c0_g1_i31.p1	SPU_015126
OG0009460	TRINITY_DN1353_c1_g2_i1.p1	SPU_019395
OG0009461	TRINITY_DN1353_c0_g1_i1.p1	SPU_004644
OG0009462	TRINITY_DN1399_c0_g1_i2.p1	SPU_026886
OG0009463	TRINITY_DN1322_c0_g1_i8.p1	SPU_001584
OG0009464	TRINITY_DN1387_c0_g1_i4.p1	SPU_016055
OG0009465	TRINITY_DN1364_c0_g1_i6.p1	SPU_000101
OG0009466	TRINITY_DN1305_c0_g1_i7.p1	SPU_006148
OG0009467	TRINITY_DN1398_c0_g1_i1.p1	SPU_006852
OG0009468	TRINITY_DN1391_c0_g1_i1.p1	SPU_010829
OG0009469	TRINITY_DN1356_c1_g1_i5.p1	SPU_006475
OG0009470	TRINITY_DN1381_c0_g1_i6.p1	SPU_023293
OG0009471	TRINITY_DN1313_c1_g1_i4.p1	SPU_004545
OG0009472	TRINITY_DN1313_c0_g1_i5.p1	SPU_021510
OG0009473	TRINITY_DN1345_c0_g1_i8.p1	SPU_022048
OG0009474	TRINITY_DN1357_c0_g2_i1.p1	SPU_028268
OG0009475	TRINITY_DN1357_c2_g2_i2.p1	SPU_003325
OG0009476	TRINITY_DN1357_c2_g1_i2.p1	SPU_025275
OG0009477	TRINITY_DN1323_c3_g1_i3.p1	SPU_007977
OG0009478	TRINITY_DN1323_c0_g1_i7.p1	SPU_000242
OG0009479	TRINITY_DN1321_c0_g1_i5.p1	SPU_015142
OG0009480	TRINITY_DN1321_c0_g1_i9.p1	SPU_026580
OG0009481	TRINITY_DN1339_c1_g1_i1.p1	SPU_018678
OG0009482	TRINITY_DN1334_c0_g1_i5.p1	SPU_005782
OG0009483	TRINITY_DN1392_c0_g1_i6.p1	SPU_000062
OG0009484	TRINITY_DN1344_c0_g1_i2.p1	SPU_024990
OG0009485	TRINITY_DN1346_c0_g1_i4.p1	SPU_021317
OG0009486	TRINITY_DN1300_c0_g1_i4.p1	SPU_021388
OG0009487	TRINITY_DN1311_c0_g1_i1.p1	SPU_027156
OG0009488	TRINITY_DN1326_c0_g1_i3.p1	SPU_023613
OG0009489	TRINITY_DN1304_c0_g1_i2.p1	SPU_025952
OG0009490	TRINITY_DN1361_c0_g1_i4.p1	SPU_015092
OG0009491	TRINITY_DN1380_c0_g1_i3.p1	SPU_014751
OG0009492	TRINITY_DN1351_c0_g1_i5.p1	SPU_014313
OG0009493	TRINITY_DN1362_c2_g1_i4.p1	SPU_011255
OG0009494	TRINITY_DN1362_c2_g1_i8.p2	SPU_021372
OG0009495	TRINITY_DN1385_c0_g2_i1.p1	SPU_001718
OG0009496	TRINITY_DN1386_c1_g1_i7.p1	SPU_006283
OG0009497	TRINITY_DN1386_c0_g1_i1.p1	SPU_023126
OG0009498	TRINITY_DN1325_c0_g1_i4.p1	SPU_003847
OG0009499	TRINITY_DN1378_c1_g1_i1.p1	SPU_000114
OG0009500	TRINITY_DN1393_c0_g1_i1.p1	SPU_014791
OG0009501	TRINITY_DN1893_c0_g1_i7.p1	SPU_013611
OG0009502	TRINITY_DN1825_c0_g2_i1.p1	SPU_008172
OG0009503	TRINITY_DN1825_c0_g1_i4.p1	SPU_024306
OG0009504	TRINITY_DN1832_c0_g1_i4.p1	SPU_011641
OG0009505	TRINITY_DN1851_c0_g1_i1.p1	SPU_000363
OG0009506	TRINITY_DN1818_c0_g1_i5.p1	SPU_003462
OG0009507	TRINITY_DN1857_c0_g1_i4.p1	SPU_001853
OG0009508	TRINITY_DN1868_c0_g1_i3.p1	SPU_006840
OG0009509	TRINITY_DN1868_c3_g1_i7.p1	SPU_012088
OG0009510	TRINITY_DN1868_c7_g1_i5.p1	SPU_018740
OG0009511	TRINITY_DN1840_c0_g1_i9.p1	SPU_016393
OG0009512	TRINITY_DN1812_c0_g1_i5.p1	SPU_027975
OG0009513	TRINITY_DN1839_c1_g1_i8.p1	SPU_016492
OG0009514	TRINITY_DN1804_c0_g1_i8.p1	SPU_018326
OG0009515	TRINITY_DN1878_c0_g1_i4.p1	SPU_014580
OG0009516	TRINITY_DN1862_c0_g1_i4.p1	SPU_025654
OG0009517	TRINITY_DN1850_c0_g1_i5.p1	SPU_024007
OG0009518	TRINITY_DN1835_c0_g1_i4.p1	SPU_021559
OG0009519	TRINITY_DN1871_c0_g1_i1.p1	SPU_019137
OG0009520	TRINITY_DN1849_c0_g1_i7.p1	SPU_022605
OG0009521	TRINITY_DN1865_c0_g1_i1.p1	SPU_022791
OG0009522	TRINITY_DN1887_c0_g1_i4.p1	SPU_023226
OG0009523	TRINITY_DN1822_c0_g1_i9.p1	SPU_018218
OG0009524	TRINITY_DN1800_c1_g1_i1.p1	SPU_021608
OG0009525	TRINITY_DN1800_c0_g1_i4.p1	SPU_005255
OG0009526	TRINITY_DN1800_c0_g2_i3.p1	SPU_021430
OG0009527	TRINITY_DN1844_c0_g1_i6.p1	SPU_023695
OG0009528	TRINITY_DN1898_c0_g1_i8.p1	SPU_023596
OG0009529	TRINITY_DN1860_c0_g2_i1.p1	SPU_006444
OG0009530	TRINITY_DN1847_c0_g1_i6.p1	SPU_000756
OG0009531	TRINITY_DN1877_c0_g2_i5.p1	SPU_028030
OG0009532	TRINITY_DN1895_c0_g1_i1.p1	SPU_028173
OG0009533	TRINITY_DN1834_c0_g1_i5.p1	SPU_019078
OG0009534	TRINITY_DN1802_c0_g1_i7.p1	SPU_018634
OG0009535	TRINITY_DN1890_c0_g1_i3.p1	SPU_015230
OG0009536	TRINITY_DN1858_c0_g1_i2.p1	SPU_001393
OG0009537	TRINITY_DN1858_c0_g2_i1.p1	SPU_001392
OG0009538	TRINITY_DN1899_c0_g1_i7.p1	SPU_015966
OG0009539	TRINITY_DN1837_c0_g1_i3.p1	SPU_027967
OG0009540	TRINITY_DN1816_c0_g1_i2.p1	SPU_012850
OG0009541	TRINITY_DN1872_c0_g1_i1.p2	SPU_012095
OG0009542	TRINITY_DN1885_c0_g1_i3.p1	SPU_021036
OG0009543	TRINITY_DN1885_c1_g1_i3.p1	SPU_028837
OG0009544	TRINITY_DN1883_c1_g1_i1.p1	SPU_026295
OG0009545	TRINITY_DN1817_c0_g1_i1.p1	SPU_027303
OG0009546	TRINITY_DN1826_c0_g1_i6.p1	SPU_017280
OG0009547	TRINITY_DN1813_c4_g1_i3.p1	SPU_018400
OG0009548	TRINITY_DN1867_c0_g1_i6.p1	SPU_000882
OG0009549	TRINITY_DN1848_c0_g1_i4.p1	SPU_007720
OG0009550	TRINITY_DN1803_c0_g1_i7.p1	SPU_016656
OG0009551	TRINITY_DN1891_c0_g1_i1.p1	SPU_016205
OG0009552	TRINITY_DN1859_c0_g1_i1.p1	SPU_012380
OG0009553	TRINITY_DN1823_c2_g1_i2.p1	SPU_010786
OG0009554	TRINITY_DN1841_c0_g2_i1.p1	SPU_010936
OG0009555	TRINITY_DN1869_c0_g2_i2.p1	SPU_009066
OG0009556	TRINITY_DN1864_c1_g1_i3.p1	SPU_021615
OG0009557	TRINITY_DN1864_c2_g1_i3.p1	SPU_016115
OG0009558	TRINITY_DN1829_c2_g1_i3.p1	SPU_027403
OG0009559	TRINITY_DN1896_c0_g1_i2.p1	SPU_000843
OG0009560	TRINITY_DN1845_c0_g1_i4.p1	SPU_021087
OG0009561	TRINITY_DN1986_c0_g1_i7.p1	SPU_017637
OG0009562	TRINITY_DN1941_c1_g1_i8.p1	SPU_024984
OG0009563	TRINITY_DN1911_c0_g1_i6.p1	SPU_002352
OG0009564	TRINITY_DN1971_c0_g1_i1.p1	SPU_003652
OG0009565	TRINITY_DN1959_c0_g1_i6.p1	SPU_024214
OG0009566	TRINITY_DN1958_c0_g1_i4.p1	SPU_006187
OG0009567	TRINITY_DN1917_c1_g1_i2.p1	SPU_012542
OG0009568	TRINITY_DN1917_c0_g1_i4.p1	SPU_002994
OG0009569	TRINITY_DN1994_c0_g1_i7.p1	SPU_006400
OG0009570	TRINITY_DN1921_c0_g1_i4.p1	SPU_024348
OG0009571	TRINITY_DN1908_c1_g1_i2.p1	SPU_010539
OG0009572	TRINITY_DN1935_c0_g1_i4.p1	SPU_010799
OG0009573	TRINITY_DN1920_c0_g1_i2.p1	SPU_028135
OG0009574	TRINITY_DN1993_c0_g1_i5.p1	SPU_008889
OG0009575	TRINITY_DN1970_c1_g1_i1.p1	SPU_009648
OG0009576	TRINITY_DN1929_c0_g1_i4.p1	SPU_001481
OG0009577	TRINITY_DN1999_c1_g1_i6.p1	SPU_006555
OG0009578	TRINITY_DN1999_c0_g2_i2.p1	SPU_022674
OG0009579	TRINITY_DN1977_c3_g1_i1.p1	SPU_012949
OG0009580	TRINITY_DN1964_c0_g1_i1.p1	SPU_015023
OG0009581	TRINITY_DN1980_c0_g1_i5.p1	SPU_017621
OG0009582	TRINITY_DN1925_c0_g1_i4.p1	SPU_004584
OG0009583	TRINITY_DN1965_c0_g1_i5.p1	SPU_024413
OG0009584	TRINITY_DN1916_c0_g2_i1.p1	SPU_019107
OG0009585	TRINITY_DN1930_c0_g1_i4.p1	SPU_007202
OG0009586	TRINITY_DN1972_c0_g1_i3.p1	SPU_003755
OG0009587	TRINITY_DN1906_c0_g2_i2.p1	SPU_001290
OG0009588	TRINITY_DN1956_c0_g1_i5.p1	SPU_005107
OG0009589	TRINITY_DN1974_c0_g1_i3.p1	SPU_004722
OG0009590	TRINITY_DN1915_c0_g1_i4.p1	SPU_018705
OG0009591	TRINITY_DN1923_c0_g1_i1.p1	SPU_019385
OG0009592	TRINITY_DN1966_c0_g1_i4.p1	SPU_022263
OG0009593	TRINITY_DN1947_c0_g1_i6.p1	SPU_024199
OG0009594	TRINITY_DN1909_c0_g1_i4.p1	SPU_025832
OG0009595	TRINITY_DN1912_c0_g1_i2.p1	SPU_018024
OG0009596	TRINITY_DN1914_c1_g1_i3.p1	SPU_016487
OG0009597	TRINITY_DN1981_c0_g1_i4.p1	SPU_028921
OG0009598	TRINITY_DN1968_c0_g1_i5.p1	SPU_011716
OG0009599	TRINITY_DN1931_c0_g2_i3.p2	SPU_017686
OG0009600	TRINITY_DN1910_c0_g1_i1.p1	SPU_009233
OG0009601	TRINITY_DN1983_c0_g1_i5.p1	SPU_008554
OG0009602	TRINITY_DN1979_c0_g1_i9.p1	SPU_004892
OG0009603	TRINITY_DN1946_c0_g1_i5.p1	SPU_012948
OG0009604	TRINITY_DN1953_c0_g1_i5.p1	SPU_002370
OG0009605	TRINITY_DN1953_c0_g1_i6.p1	SPU_002319
OG0009606	TRINITY_DN1919_c0_g1_i2.p1	SPU_018102
OG0009607	TRINITY_DN1928_c0_g1_i1.p1	SPU_005973
OG0009608	TRINITY_DN1943_c0_g1_i4.p1	SPU_024485
OG0009609	TRINITY_DN1967_c0_g1_i1.p1	SPU_014312
OG0009610	TRINITY_DN1961_c0_g1_i4.p2	SPU_024794
OG0009611	TRINITY_DN2429_c0_g1_i1.p1	SPU_009246
OG0009612	TRINITY_DN2447_c0_g1_i1.p1	SPU_001258
OG0009613	TRINITY_DN2456_c0_g1_i6.p1	SPU_019125
OG0009614	TRINITY_DN2465_c0_g1_i6.p1	SPU_009348
OG0009615	TRINITY_DN2465_c0_g1_i8.p1	SPU_008517
OG0009616	TRINITY_DN2419_c0_g1_i6.p1	SPU_012895
OG0009617	TRINITY_DN2440_c0_g2_i2.p1	SPU_012017
OG0009618	TRINITY_DN2400_c0_g1_i2.p1	SPU_020266
OG0009619	TRINITY_DN2493_c0_g1_i1.p1	SPU_027029
OG0009620	TRINITY_DN2475_c1_g1_i1.p1	SPU_015453
OG0009621	TRINITY_DN2475_c2_g1_i3.p1	SPU_028197
OG0009622	TRINITY_DN2431_c0_g1_i7.p1	SPU_009985
OG0009623	TRINITY_DN2444_c0_g1_i4.p1	SPU_025997
OG0009624	TRINITY_DN2460_c0_g1_i5.p1	SPU_004735
OG0009625	TRINITY_DN2460_c0_g1_i5.p2	SPU_004736
OG0009626	TRINITY_DN2491_c0_g1_i5.p1	SPU_009473
OG0009627	TRINITY_DN2421_c0_g1_i4.p1	SPU_014332
OG0009628	TRINITY_DN2495_c0_g1_i1.p1	SPU_003221
OG0009629	TRINITY_DN2457_c0_g1_i1.p1	SPU_018018
OG0009630	TRINITY_DN2467_c0_g1_i4.p1	SPU_005714
OG0009631	TRINITY_DN2427_c0_g1_i1.p1	SPU_013432
OG0009632	TRINITY_DN2469_c0_g1_i2.p1	SPU_021123
OG0009633	TRINITY_DN2478_c1_g1_i1.p1	SPU_019777
OG0009634	TRINITY_DN2433_c0_g1_i5.p1	SPU_006705
OG0009635	TRINITY_DN2432_c1_g1_i5.p1	SPU_027415
OG0009636	TRINITY_DN2432_c0_g1_i5.p1	SPU_005238
OG0009637	TRINITY_DN2413_c1_g1_i2.p1	SPU_003481
OG0009638	TRINITY_DN2461_c3_g1_i3.p1	SPU_001559
OG0009639	TRINITY_DN2492_c0_g1_i4.p1	SPU_024329
OG0009640	TRINITY_DN2482_c0_g1_i2.p1	SPU_017424
OG0009641	TRINITY_DN2471_c6_g1_i1.p1	SPU_022445
OG0009642	TRINITY_DN2402_c0_g1_i5.p1	SPU_023928
OG0009643	TRINITY_DN2468_c1_g1_i5.p1	SPU_019324
OG0009644	TRINITY_DN2487_c0_g1_i1.p1	SPU_019035
OG0009645	TRINITY_DN2426_c0_g1_i1.p1	SPU_023177
OG0009646	TRINITY_DN2409_c0_g1_i4.p1	SPU_006994
OG0009647	TRINITY_DN2415_c0_g1_i4.p1	SPU_014478
OG0009648	TRINITY_DN2466_c2_g1_i10.p1	SPU_009070
OG0009649	TRINITY_DN2476_c1_g1_i5.p1	SPU_023960
OG0009650	TRINITY_DN2428_c1_g1_i4.p1	SPU_017417
OG0009651	TRINITY_DN2428_c0_g1_i1.p1	SPU_009262
OG0009652	TRINITY_DN2449_c0_g1_i1.p1	SPU_004798
OG0009653	TRINITY_DN2454_c0_g2_i7.p1	SPU_025579
OG0009654	TRINITY_DN2481_c0_g1_i3.p1	SPU_027874
OG0009655	TRINITY_DN2425_c0_g1_i4.p1	SPU_009822
OG0009656	TRINITY_DN2477_c1_g1_i7.p1	SPU_021759
OG0009657	TRINITY_DN2486_c0_g1_i4.p1	SPU_025936
OG0009658	TRINITY_DN2474_c1_g1_i1.p1	SPU_010238
OG0009659	TRINITY_DN2423_c0_g1_i1.p1	SPU_006029
OG0009660	TRINITY_DN2411_c0_g2_i1.p1	SPU_004587
OG0009661	TRINITY_DN2410_c0_g1_i6.p1	SPU_021995
OG0009662	TRINITY_DN2416_c0_g2_i3.p1	SPU_010991
OG0009663	TRINITY_DN2458_c0_g1_i3.p1	SPU_028843
OG0009664	TRINITY_DN2445_c0_g1_i7.p1	SPU_000835
OG0009665	TRINITY_DN2484_c1_g2_i1.p1	SPU_014909
OG0009666	TRINITY_DN2484_c0_g1_i4.p1	SPU_005405
OG0009667	TRINITY_DN3809_c0_g1_i1.p1	SPU_005343
OG0009668	TRINITY_DN3804_c0_g1_i5.p1	SPU_020607
OG0009669	TRINITY_DN3852_c0_g1_i1.p1	SPU_006451
OG0009670	TRINITY_DN3832_c0_g1_i1.p1	SPU_026967
OG0009671	TRINITY_DN3881_c0_g1_i2.p1	SPU_003825
OG0009672	TRINITY_DN3889_c0_g1_i5.p1	SPU_025787
OG0009673	TRINITY_DN3873_c0_g2_i1.p1	SPU_002587
OG0009674	TRINITY_DN3828_c0_g1_i4.p1	SPU_024567
OG0009675	TRINITY_DN3860_c0_g1_i4.p1	SPU_015318
OG0009676	TRINITY_DN3802_c0_g1_i6.p1	SPU_027517
OG0009677	TRINITY_DN3827_c0_g1_i1.p1	SPU_027438
OG0009678	TRINITY_DN3827_c3_g1_i8.p1	SPU_002716
OG0009679	TRINITY_DN3842_c0_g1_i1.p1	SPU_007882
OG0009680	TRINITY_DN3851_c0_g1_i5.p1	SPU_012583
OG0009681	TRINITY_DN3879_c0_g2_i3.p1	SPU_005787
OG0009682	TRINITY_DN3838_c0_g1_i4.p1	SPU_020001
OG0009683	TRINITY_DN3818_c0_g1_i17.p1	SPU_003959
OG0009684	TRINITY_DN3887_c0_g1_i5.p1	SPU_002480
OG0009685	TRINITY_DN3876_c0_g1_i4.p1	SPU_002724
OG0009686	TRINITY_DN3869_c0_g1_i3.p1	SPU_006616
OG0009687	TRINITY_DN3849_c0_g2_i2.p1	SPU_008398
OG0009688	TRINITY_DN3896_c0_g1_i1.p1	SPU_026487
OG0009689	TRINITY_DN3817_c0_g1_i4.p1	SPU_013936
OG0009690	TRINITY_DN3891_c1_g1_i1.p1	SPU_006169
OG0009691	TRINITY_DN3892_c0_g1_i2.p1	SPU_001031
OG0009692	TRINITY_DN3829_c0_g2_i1.p1	SPU_007233
OG0009693	TRINITY_DN3888_c0_g1_i10.p1	SPU_002934
OG0009694	TRINITY_DN3837_c0_g1_i5.p1	SPU_020929
OG0009695	TRINITY_DN3846_c0_g1_i8.p1	SPU_015954
OG0009696	TRINITY_DN3812_c0_g1_i5.p1	SPU_027070
OG0009697	TRINITY_DN3808_c0_g1_i5.p1	SPU_020214
OG0009698	TRINITY_DN3885_c0_g1_i2.p1	SPU_008878
OG0009699	TRINITY_DN3871_c0_g1_i5.p1	SPU_020566
OG0009700	TRINITY_DN3855_c0_g1_i6.p1	SPU_025686
OG0009701	TRINITY_DN3847_c0_g1_i4.p1	SPU_016769
OG0009702	TRINITY_DN3811_c0_g1_i12.p1	SPU_018321
OG0009703	TRINITY_DN3845_c0_g1_i3.p1	SPU_019953
OG0009704	TRINITY_DN3878_c0_g1_i3.p1	SPU_013368
OG0009705	TRINITY_DN3814_c0_g1_i6.p1	SPU_013856
OG0009706	TRINITY_DN3831_c0_g1_i6.p1	SPU_000960
OG0009707	TRINITY_DN3877_c0_g1_i1.p1	SPU_010430
OG0009708	TRINITY_DN3897_c0_g1_i1.p1	SPU_003483
OG0009709	TRINITY_DN3826_c0_g1_i4.p1	SPU_018342
OG0009710	TRINITY_DN3807_c0_g1_i5.p1	SPU_016013
OG0009711	TRINITY_DN3898_c0_g1_i5.p1	SPU_008938
OG0009712	TRINITY_DN3882_c0_g1_i6.p1	SPU_006257
OG0009713	TRINITY_DN3882_c0_g1_i10.p1	SPU_021538
OG0009714	TRINITY_DN3870_c0_g1_i5.p1	SPU_000478
OG0009715	TRINITY_DN3985_c0_g1_i4.p1	SPU_021979
OG0009716	TRINITY_DN3943_c0_g1_i4.p1	SPU_025700
OG0009717	TRINITY_DN3934_c0_g1_i7.p1	SPU_007557
OG0009718	TRINITY_DN3936_c0_g1_i5.p1	SPU_006118
OG0009719	TRINITY_DN3910_c0_g1_i7.p1	SPU_011874
OG0009720	TRINITY_DN3969_c0_g1_i1.p1	SPU_004113
OG0009721	TRINITY_DN3903_c0_g1_i2.p1	SPU_019806
OG0009722	TRINITY_DN3906_c0_g1_i19.p1	SPU_014330
OG0009723	TRINITY_DN3950_c3_g1_i5.p1	SPU_001468
OG0009724	TRINITY_DN3950_c1_g1_i6.p1	SPU_006393
OG0009725	TRINITY_DN3979_c0_g1_i7.p1	SPU_026863
OG0009726	TRINITY_DN3917_c0_g1_i10.p1	SPU_025810
OG0009727	TRINITY_DN3912_c0_g2_i1.p1	SPU_009657
OG0009728	TRINITY_DN3924_c0_g1_i5.p1	SPU_025962
OG0009729	TRINITY_DN3938_c1_g1_i7.p1	SPU_000940
OG0009730	TRINITY_DN3938_c0_g1_i4.p1	SPU_019525
OG0009731	TRINITY_DN3938_c0_g2_i1.p1	SPU_002460
OG0009732	TRINITY_DN3989_c0_g1_i4.p1	SPU_017642
OG0009733	TRINITY_DN3970_c2_g2_i2.p1	SPU_006473
OG0009734	TRINITY_DN3905_c0_g1_i1.p1	SPU_009027
OG0009735	TRINITY_DN3967_c0_g1_i4.p1	SPU_017733
OG0009736	TRINITY_DN3972_c0_g1_i1.p1	SPU_013416
OG0009737	TRINITY_DN3963_c0_g1_i1.p1	SPU_010119
OG0009738	TRINITY_DN3900_c0_g1_i1.p1	SPU_022650
OG0009739	TRINITY_DN3974_c0_g1_i2.p1	SPU_019695
OG0009740	TRINITY_DN3973_c1_g1_i5.p1	SPU_024420
OG0009741	TRINITY_DN3973_c0_g1_i5.p1	SPU_022352
OG0009742	TRINITY_DN3902_c1_g2_i1.p1	SPU_000250
OG0009743	TRINITY_DN3941_c0_g1_i4.p1	SPU_014525
OG0009744	TRINITY_DN3941_c0_g1_i6.p1	SPU_014524
OG0009745	TRINITY_DN3925_c0_g1_i5.p1	SPU_003827
OG0009746	TRINITY_DN3956_c0_g1_i1.p1	SPU_009547
OG0009747	TRINITY_DN3909_c0_g1_i12.p1	SPU_014072
OG0009748	TRINITY_DN3921_c0_g1_i5.p1	SPU_012228
OG0009749	TRINITY_DN3929_c0_g1_i1.p1	SPU_014693
OG0009750	TRINITY_DN3976_c0_g1_i4.p1	SPU_003409
OG0009751	TRINITY_DN3923_c0_g1_i4.p1	SPU_019550
OG0009752	TRINITY_DN3949_c1_g1_i6.p1	SPU_021774
OG0009753	TRINITY_DN3935_c0_g1_i1.p1	SPU_026885
OG0009754	TRINITY_DN3993_c0_g1_i1.p1	SPU_016172
OG0009755	TRINITY_DN3932_c0_g1_i6.p1	SPU_012624
OG0009756	TRINITY_DN3947_c0_g1_i1.p2	SPU_010916
OG0009757	TRINITY_DN3978_c0_g2_i1.p1	SPU_005352
OG0009758	TRINITY_DN4159_c0_g1_i7.p1	SPU_006395
OG0009759	TRINITY_DN4115_c0_g1_i1.p1	SPU_019087
OG0009760	TRINITY_DN4181_c0_g2_i1.p1	SPU_027581
OG0009761	TRINITY_DN4181_c0_g3_i1.p1	SPU_026485
OG0009762	TRINITY_DN4199_c0_g1_i4.p1	SPU_010326
OG0009763	TRINITY_DN4142_c0_g1_i1.p1	SPU_025460
OG0009764	TRINITY_DN4135_c0_g1_i1.p1	SPU_005572
OG0009765	TRINITY_DN4155_c0_g1_i6.p1	SPU_003364
OG0009766	TRINITY_DN4102_c0_g1_i4.p1	SPU_015358
OG0009767	TRINITY_DN4143_c0_g1_i1.p1	SPU_009412
OG0009768	TRINITY_DN4163_c0_g1_i6.p1	SPU_017910
OG0009769	TRINITY_DN4109_c0_g1_i7.p1	SPU_000774
OG0009770	TRINITY_DN4192_c0_g2_i1.p1	SPU_024412
OG0009771	TRINITY_DN4103_c0_g1_i1.p1	SPU_024568
OG0009772	TRINITY_DN4198_c0_g1_i5.p1	SPU_018205
OG0009773	TRINITY_DN4160_c0_g1_i6.p1	SPU_011271
OG0009774	TRINITY_DN4175_c0_g1_i1.p1	SPU_022236
OG0009775	TRINITY_DN4106_c0_g1_i2.p1	SPU_026778
OG0009776	TRINITY_DN4139_c0_g1_i10.p1	SPU_006735
OG0009777	TRINITY_DN4122_c0_g1_i5.p1	SPU_006401
OG0009778	TRINITY_DN4174_c0_g1_i13.p1	SPU_008329
OG0009779	TRINITY_DN4194_c0_g1_i1.p1	SPU_026005
OG0009780	TRINITY_DN4130_c0_g1_i1.p1	SPU_013353
OG0009781	TRINITY_DN4190_c0_g1_i2.p1	SPU_016064
OG0009782	TRINITY_DN4114_c0_g1_i4.p1	SPU_014463
OG0009783	TRINITY_DN4123_c0_g1_i4.p1	SPU_017262
OG0009784	TRINITY_DN4154_c0_g1_i5.p1	SPU_021855
OG0009785	TRINITY_DN4147_c0_g1_i1.p1	SPU_015450
OG0009786	TRINITY_DN4167_c0_g1_i3.p1	SPU_025615
OG0009787	TRINITY_DN4186_c2_g1_i1.p1	SPU_019598
OG0009788	TRINITY_DN4141_c0_g1_i4.p1	SPU_009778
OG0009789	TRINITY_DN4144_c0_g1_i4.p1	SPU_008535
OG0009790	TRINITY_DN4171_c0_g1_i3.p1	SPU_021728
OG0009791	TRINITY_DN4171_c0_g2_i1.p1	SPU_023770
OG0009792	TRINITY_DN4116_c0_g1_i1.p1	SPU_015807
OG0009793	TRINITY_DN4107_c0_g1_i5.p1	SPU_019007
OG0009794	TRINITY_DN4183_c0_g1_i1.p1	SPU_021688
OG0009795	TRINITY_DN4164_c0_g1_i2.p1	SPU_012490
OG0009796	TRINITY_DN4157_c1_g1_i5.p1	SPU_013769
OG0009797	TRINITY_DN4111_c0_g1_i4.p1	SPU_026888
OG0009798	TRINITY_DN4105_c0_g1_i1.p1	SPU_026124
OG0009799	TRINITY_DN4191_c0_g1_i6.p1	SPU_003612
OG0009800	TRINITY_DN4145_c0_g1_i4.p1	SPU_000417
OG0009801	TRINITY_DN4124_c1_g1_i2.p1	SPU_013095
OG0009802	TRINITY_DN4180_c0_g1_i10.p1	SPU_002553
OG0009803	TRINITY_DN4185_c0_g1_i5.p1	SPU_012413
OG0009804	TRINITY_DN4177_c0_g1_i1.p1	SPU_011175
OG0009805	TRINITY_DN4173_c0_g1_i5.p1	SPU_025617
OG0009806	TRINITY_DN4182_c0_g2_i5.p1	SPU_026007
OG0009807	TRINITY_DN4121_c0_g1_i4.p1	SPU_011174
OG0009808	TRINITY_DN4151_c0_g1_i5.p1	SPU_006379
OG0009809	TRINITY_DN4101_c3_g1_i3.p3	SPU_016643
OG0009810	TRINITY_DN4101_c0_g1_i2.p1	SPU_011581
OG0009811	TRINITY_DN4119_c1_g1_i14.p1	SPU_026215
OG0009812	TRINITY_DN4119_c0_g1_i4.p1	SPU_027823
OG0009813	TRINITY_DN4227_c0_g1_i4.p1	SPU_022172
OG0009814	TRINITY_DN4258_c0_g1_i1.p1	SPU_014832
OG0009815	TRINITY_DN4290_c0_g1_i5.p1	SPU_003644
OG0009816	TRINITY_DN4253_c0_g1_i1.p1	SPU_027237
OG0009817	TRINITY_DN4285_c0_g1_i4.p1	SPU_014995
OG0009818	TRINITY_DN4279_c0_g1_i1.p1	SPU_023965
OG0009819	TRINITY_DN4221_c0_g1_i11.p1	SPU_010554
OG0009820	TRINITY_DN4292_c0_g1_i5.p1	SPU_003581
OG0009821	TRINITY_DN4299_c0_g1_i1.p1	SPU_023471
OG0009822	TRINITY_DN4207_c0_g1_i5.p1	SPU_024168
OG0009823	TRINITY_DN4249_c0_g2_i1.p1	SPU_018555
OG0009824	TRINITY_DN4297_c0_g1_i2.p1	SPU_001479
OG0009825	TRINITY_DN4271_c1_g1_i1.p1	SPU_018974
OG0009826	TRINITY_DN4286_c0_g1_i1.p1	SPU_013261
OG0009827	TRINITY_DN4206_c1_g1_i1.p1	SPU_019503
OG0009828	TRINITY_DN4217_c0_g1_i4.p1	SPU_028416
OG0009829	TRINITY_DN4268_c0_g1_i1.p1	SPU_016355
